coefficient,pvalue,var_explained,covar,disease_field
1.1038616445542508,0.3400350927256471,-1,well,p130718
-1.5205599920679194,0.0518489883065206,-1,plate_row,p130718
0.96452631612365,0.1545370143367582,-1,plate_column,p130718
19.245917316058843,0.997428982469552,-1,mean_date_processing,p130718
0.00020350838803404167,0.6882513408430397,-1,storage_time,p130718
-1.2325394857697825,0.131454636545158,-1,batch,p130718
0.0895566834524106,0.0002695227680474884,-1,age,p130722
-0.4213019665483969,0.191003283013011,-1,sex,p130722
22.486448009779043,0.99986304721725,-1,date_centre,p130722
16.016344139836526,0.9874669598952436,-1,centre,p130722
21.100332269579383,0.9990213297251987,-1,plate,p130722
18.737754775343003,0.9963178969822896,-1,well,p130722
-0.9229101408595576,0.2701448557987285,-1,plate_row,p130722
-1.4051873449882315,0.208855403499442,-1,plate_column,p130722
19.40718544999782,0.9974074391063664,-1,mean_date_processing,p130722
-0.0006385779830437507,0.2158606826118728,-1,storage_time,p130722
0.715876452796539,0.5031383254750754,-1,batch,p130722
0.0285962954580464,0.2132901928071856,-1,age,p130770
-0.2640454993397271,0.4587272461312671,-1,sex,p130770
21.92680094058245,0.9998664533045846,-1,date_centre,p130770
18.55873533824936,0.9911914746346504,-1,centre,p130770
21.054522180251546,0.9990234543814104,-1,plate,p130770
0.7304848509976195,0.5515891571894737,-1,well,p130770
-1.6247377283544784,0.1381045446410299,-1,plate_row,p130770
-1.8100188614299475,0.0938785872673658,-1,plate_column,p130770
19.770277889960497,0.9983981110209572,-1,mean_date_processing,p130770
-0.0002138367818373396,0.711537156460547,-1,storage_time,p130770
0.5614950229476899,0.6033312399204604,-1,batch,p130770
-0.0339530927812127,0.4900420714130745,-1,age,p130774
-1.4426558695194376,0.1878686716847133,-1,sex,p130774
23.62168641485727,0.9999470776091476,-1,date_centre,p130774
18.91514284552075,0.9979967685171328,-1,centre,p130774
22.47171832296601,0.9996165672492046,-1,plate,p130774
20.6338233572546,0.9990952724346344,-1,well,p130774
0.7031496454734338,0.5659487529818873,-1,plate_row,p130774
18.234680830936792,0.996283139195548,-1,plate_column,p130774
21.698534023987538,0.999353221171533,-1,mean_date_processing,p130774
-2.174872367152742e-05,0.987195511253258,-1,storage_time,p130774
16.52369052052591,0.9964194005492368,-1,batch,p130774
0.0552118865633182,0.0013676438229384,-1,age,p130820
0.0493057363866156,0.8393408676147807,-1,sex,p130820
21.486500544945528,0.9997842517758996,-1,date_centre,p130820
-1.8878084743338044,0.1234206218795311,-1,centre,p130820
20.198767915561817,0.998455389974942,-1,plate,p130820
17.764783457665196,0.9942444966666666,-1,well,p130820
-0.7877445157092744,0.1444677016621285,-1,plate_row,p130820
0.6964409908403968,0.2558328688326833,-1,plate_column,p130820
19.71592091728051,0.9973661960207506,-1,mean_date_processing,p130820
-5.978518630668566e-06,0.9881617858125716,-1,storage_time,p130820
1.2927021522214384,0.2083552925800214,-1,batch,p130820
0.0348314231127097,0.0393244956423597,-1,age,p130826
0.0718132694778471,0.7760951705843574,-1,sex,p130826
23.179473086116605,0.9998588232551808,-1,date_centre,p130826
-1.620112443680996,0.1861460509080982,-1,centre,p130826
19.55873469604406,0.9985043325291568,-1,plate,p130826
1.127830834667238,0.3296645088858037,-1,well,p130826
0.617109196030328,0.2244372334817415,-1,plate_row,p130826
0.9143196402267167,0.1225766979914888,-1,plate_column,p130826
1.076139432816056,0.381798206490312,-1,mean_date_processing,p130826
-0.0007219156243381984,0.0873970921589506,-1,storage_time,p130826
-0.7371267199694436,0.2859077587145909,-1,batch,p130826
0.0480867565502614,1.9633662198959756e-05,-1,age,p130828
0.2334304451752172,0.1499680196006025,-1,sex,p130828
47.13190412733798,0.999665350501079,-1,date_centre,p130828
2.229525522124526,0.0502385567064463,-1,centre,p130828
19.53754540759622,0.9975367351593524,-1,plate,p130828
17.243261244945018,0.9907894799147108,-1,well,p130828
