coefficient,hazard_ratio,pvalue,covar,disease
-0.0015947860424766207,0.998406484953039,0.2270610772943704,well,p130826
-0.018448814560956563,0.98172032309154,0.20841257268985955,plate_row,p130826
0.0035072146886840454,1.0035133721625435,0.7406005498181699,plate_column,p130826
0.0017142553701560012,1.0017157255458586,0.08692897113956002,mean_date_processing,p130826
-8.860363452552441e-5,0.9999114002906606,0.42311888515535373,storage_time,p130826
0.03636809444206311,1.037037503985041,0.12756718158244637,batch,p130826
0.09090532003464684,1.095165310135998,4.973135390794506e-122,age,p130828
0.28885393025350653,1.3348967262604894,6.050293853777574e-10,sex,p130828
-3.510803934207847e-5,0.9999648925769379,0.7189649163627639,date_centre,p130828
0.011719904795216302,1.011788851967583,0.005567518565896667,centre,p130828
1.2873082464748406e-4,1.0001287391108156,0.39104512308035294,plate,p130828
-0.0011888272955645994,0.9988118790796576,0.1956483586997355,well,p130828
-0.011941931163587962,0.9881290907025042,0.2426274688389635,plate_row,p130828
-0.00789321751908614,0.992137852122095,0.28673312608769497,plate_column,p130828
3.186345068458273e-4,1.0003186852762125,0.6408624953797694,mean_date_processing,p130828
3.4588793054396873e-5,1.0000345893912537,0.6545262695421866,storage_time,p130828
0.00973405144470901,1.0097815814180287,0.546083252748544,batch,p130828
0.23068975315410697,1.2594684327203354,1.3856688379536505e-68,age,p130842
0.19945629710294085,1.2207388584405374,0.07048859817749989,sex,p130842
-4.928102548085955e-4,0.99950731115622,0.04054423172491698,date_centre,p130842
0.0026457747129667595,1.0026492778637173,0.7952760346689486,centre,p130842
5.748440721165225e-5,1.0000574860594718,0.8728574523509823,plate,p130842
0.0037000409300626796,1.0037068945317666,0.08753795522748117,well,p130842
